Filename,Seed,Area,PL,L,W,L/W,Circularity,Distance between IS and CG (DS)[mm]
T27 ,71,1416.388389,148.208934,53.37324,37.467342,1.424527,0.810296,2.437764
T22 ,208,1334.324807,143.850948,52.413494,32.302113,1.622603,0.8103,2.588976
T24 ,80,1403.987863,147.557379,54.517097,35.217655,1.548005,0.81031,0.824517
T41 ,150,1350.761242,144.733284,50.21199,33.165714,1.513973,0.810311,8.475909
T25 ,7,1246.513772,139.035507,51.0487,34.663632,1.472688,0.810318,1.066518
T82,63,1488.93412,151.952819,56.98114,32.691193,1.743012,0.810341,2.043939
T48,106,1565.020821,155.786575,57.901021,33.601932,1.723146,0.810345,2.590837
T2 ,256,1425.721301,148.689039,54.176405,32.505843,1.666667,0.810376,4.694085
T25 ,164,1166.877953,134.515759,49.270347,33.692506,1.462353,0.81038,4.511792
T49,38,1707.609814,162.72347,58.292996,36.92265,1.578787,0.810398,2.472308
T28 ,48,1348.574642,144.607352,53.475077,32.361725,1.652417,0.810409,2.403608
T81,149,1702.318965,162.470073,60.921406,34.849738,1.748117,0.810409,0.908063
T83,98,1111.967061,131.308812,49.427591,34.777245,1.421262,0.810427,1.908626
T58,151,1329.428054,143.573708,53.920728,33.425512,1.613161,0.810447,4.08091
T88,48,1391.255465,146.874419,53.07061,36.268828,1.463257,0.810447,1.971541
T38 ,58,1202.900534,136.570418,51.322635,30.689616,1.672313,0.81045,6.260747
T63,70,1233.839617,138.31535,48.69233,31.810197,1.530715,0.810453,6.287378
T25 ,81,1064.653682,128.473344,47.72332,32.934886,1.44902,0.810573,3.971635
T9 ,123,1233.821316,138.303824,51.215891,30.470385,1.680842,0.810576,3.230937
T87,116,1436.472616,149.229996,57.601946,38.510187,1.495759,0.810578,5.571731
T82,9,1518.692191,153.43951,54.00985,36.006567,1.5,0.810597,4.194187
T4 ,37,1252.396723,139.338452,51.684202,30.135364,1.715068,0.810606,2.750345
T26 ,106,1010.664364,125.169374,46.278941,33.527233,1.380339,0.810626,2.387326
T41 ,256,1290.717573,141.451533,48.21859,32.541542,1.481755,0.810636,3.117226
T2 ,72,1259.975445,139.753152,53.949309,30.370133,1.776394,0.810679,5.082811
T82,66,1288.356994,141.317165,49.015768,35.349418,1.386608,0.810693,2.505892
T62,217,1386.734228,146.612201,52.083693,35.337929,1.473875,0.810705,4.808763
T45 ,40,1250.918919,139.247459,51.92302,30.791364,1.686285,0.810708,3.734444
T39,48,1298.827893,141.887995,51.797761,31.244219,1.657835,0.810719,3.134715
T24 ,8,1680.248519,161.381242,58.616718,36.160953,1.620995,0.810732,0.897358
T3 ,74,1427.33264,148.737528,57.904998,32.826532,1.763969,0.810763,6.546159
T83,12,1202.41732,136.514636,48.898071,35.45803,1.379041,0.810787,3.626751
T12 ,132,1497.439926,152.343281,56.137904,33.254225,1.688144,0.810798,1.961943
T18 ,119,1297.169811,141.789116,51.897512,30.714756,1.689661,0.810813,1.250129
T28 ,8,1472.617554,151.071604,53.998329,33.258268,1.623606,0.810838,3.117611
T42 ,69,1584.867335,156.719111,57.048563,33.865666,1.684555,0.810884,6.578322
T2 ,265,1479.435236,151.415702,58.026687,33.699645,1.721878,0.810894,2.363825
T28 ,28,1349.764243,144.626713,52.40465,31.107654,1.684622,0.810906,5.754012
T47,40,1587.389523,156.841473,58.595921,36.350282,1.61198,0.810908,1.411109
T79,53,1559.916577,155.478288,55.487614,36.400196,1.524377,0.810908,4.046831
T79,84,1502.374551,152.583632,56.115783,33.764414,1.66198,0.810909,1.448027
T86,81,1097.014377,130.383749,46.80646,34.316095,1.36398,0.810915,2.474599
T2 ,172,1358.578883,145.097076,52.566132,32.553021,1.614785,0.810919,6.972764
T55,90,1991.090853,175.65526,64.873232,38.205364,1.698014,0.810921,1.648645
T85,14,1077.453822,129.215617,47.723628,34.140774,1.397848,0.810921,5.521341
T27 ,32,1423.195479,148.505826,53.313047,36.52656,1.459569,0.810938,3.20754
T4 ,228,1285.07931,141.111746,52.711058,30.523296,1.726912,0.810986,9.473107
T16 ,42,1174.674958,134.912426,48.957475,30.229011,1.619553,0.811005,2.378454
T46,91,1376.14557,146.024216,54.01898,32.091813,1.683264,0.811007,8.611033
T83,97,1112.763979,131.308812,49.427591,34.777245,1.421262,0.811008,0.354894
T59,168,1423.850895,148.532983,54.009323,33.702566,1.602529,0.811014,6.444426
T66,48,1364.880438,145.424338,53.648235,32.301815,1.660843,0.811018,2.898695
T83,16,1278.788684,140.762912,49.676868,35.800988,1.387584,0.811021,2.732127
T59,118,1366.674092,145.518618,50.799894,35.354902,1.436856,0.811031,4.732316
T10 ,254,1449.161028,149.842152,52.515102,34.881757,1.505518,0.81107,6.498563
T40 ,173,1341.983003,144.194583,53.403165,31.089745,1.71771,0.811071,0.380632
T9 ,112,1260.774388,139.761602,51.955863,31.494885,1.64966,0.811095,2.849848
T31 ,201,1184.510776,135.467677,49.038232,31.276481,1.567895,0.811106,3.071727
T46,13,1711.781113,162.84935,60.143274,35.206165,1.708317,0.811122,6.810826
T67,62,1238.652011,138.527685,50.262445,31.012085,1.620737,0.811122,5.958956
T28 ,64,1381.342735,146.288688,52.954824,31.842933,1.663001,0.811129,6.970945
T88,95,1390.131168,146.753136,53.321881,36.519398,1.460097,0.811131,4.761349
T19 ,163,1326.878981,143.374885,53.341825,32.308229,1.651029,0.811138,4.271088
T23,190,1272.863741,140.426276,51.582352,30.431842,1.695012,0.811139,2.969255
T46,127,1331.38531,143.617779,50.060397,35.292828,1.41843,0.811143,2.282363
T78,45,1164.7806,134.329633,49.477641,30.545465,1.619803,0.811167,3.724567
T86,112,1092.483284,130.093845,46.536196,34.047394,1.366806,0.811169,1.519318
T26 ,86,993.162672,124.037472,46.70058,32.969254,1.416489,0.811193,0
T86,146,1156.285973,133.833466,50.482014,34.642854,1.457213,0.811233,2.295393
T33 ,73,1386.285214,146.539962,54.382534,30.991911,1.754733,0.811242,2.746737
T59,148,1503.428133,152.604509,55.750259,34.497385,1.616072,0.811256,6.765437
T28 ,219,1480.404032,151.429501,56.450119,33.345948,1.692863,0.811277,2.97125
T9 ,105,1549.45957,154.916149,56.707684,33.904891,1.672552,0.811328,1.986085
T21 ,132,1579.226018,156.396401,56.88675,34.320032,1.657538,0.811336,5.053231
T88,17,1349.656465,144.582242,52.721085,36.347961,1.450455,0.811341,2.144492
T79,97,1661.180491,160.402487,59.937316,33.794169,1.773599,0.811343,4.082784
T48,100,1496.014277,152.218912,58.279925,33.29246,1.750544,0.81135,4.958611
T2 ,80,1162.139349,134.160213,47.658495,30.205456,1.577811,0.811373,3.14373
T67,113,1521.972508,153.529531,56.90649,35.318602,1.611233,0.811396,0.956229
T64,91,1504.85199,152.661783,57.123425,36.755416,1.55415,0.811415,4.447016
T15 ,112,1361.510932,145.208247,53.297032,32.020506,1.664466,0.811425,2.942018
T79,115,1589.943966,156.916972,56.508455,36.098661,1.565389,0.811431,5.801295
T84,52,1049.792008,127.505615,47.708092,35.94539,1.327238,0.811436,1.998334
T22 ,28,1314.931588,142.699537,52.9757,30.342091,1.745948,0.811461,4.56308
T86,34,1365.573489,145.421111,52.794266,36.158043,1.460097,0.811465,0.172957
T19 ,135,1530.828025,153.968575,56.829166,33.06816,1.718546,0.811469,7.128824
T10 ,160,1596.929332,157.254181,57.186729,34.435266,1.660702,0.811505,3.946975
T92,18,1453.00802,149.99936,55.208672,33.529415,1.646574,0.81152,6.642475
T25 ,91,1174.599516,134.865233,51.372765,33.897118,1.51555,0.811521,1.925093
T3 ,13,1433.691756,148.998432,54.92298,31.770509,1.728741,0.811526,6.433203
T79,147,1628.389075,158.791793,58.328951,35.678569,1.634846,0.811544,3.071995
T12 ,56,1179.6657,135.151871,50.369103,30.071389,1.674984,0.811568,7.77821
T87,107,1536.670697,154.250982,59.34412,37.233174,1.593851,0.811586,3.221877
T86,12,1053.295452,127.704266,46.607194,39.250117,1.187441,0.811614,2.711154
T7,159,1261.310516,139.745363,52.161397,30.878803,1.68923,0.811628,2.603829
T17 ,8,1296.697525,141.690829,50.309266,32.495545,1.54819,0.811643,3.402501
T19 ,6,1774.012739,165.727569,59.989383,37.681197,1.592024,0.811665,1.310339
T2 ,42,1428.023327,148.689039,53.721253,33.711028,1.593581,0.811685,3.461182
T19 ,101,1387.006369,146.53459,53.344213,31.995223,1.667256,0.811723,4.0012
T38 ,159,1278.013408,140.659103,51.713028,30.627139,1.688471,0.811726,3.98077
T14 ,147,1536.830849,154.244981,54.725097,37.60095,1.455418,0.811734,3.665182
T62,12,1295.95831,141.642059,49.436682,38.123159,1.296762,0.811739,2.05952
T14 ,1,1649.381886,159.792739,58.77103,34.840469,1.686861,0.81174,0.633164
T1 ,138,973.696571,122.77153,47.105011,30.434462,1.547752,0.81178,1.228823
T4 ,291,1447.18494,149.673966,55.928002,31.93269,1.751434,0.811786,1.949688
T16 ,36,1457.744488,150.21676,54.479914,33.775102,1.61302,0.81181,1.325168
T28 ,53,1239.239521,138.500997,50.728994,31.107654,1.630756,0.811819,2.624922
T27 ,59,1135.62805,132.584325,50.103925,34.590556,1.448486,0.811823,3.163625
T49,24,1562.022633,155.495029,59.282005,34.765704,1.705186,0.811828,4.050893
T20 ,13,1518.570288,153.315995,55.977553,34.031558,1.644872,0.811839,2.015871
T13 ,107,1459.066261,150.276847,53.458611,33.430182,1.599112,0.811897,2.022252
T3 ,127,1352.757544,144.697356,56.284956,31.97004,1.760553,0.811911,5.981108
T10 ,237,1118.275328,131.560394,47.321047,30.817566,1.535522,0.811911,11.65978
T23,130,1285.56582,141.057604,51.624868,30.760191,1.678301,0.811916,1.243839
T19 ,29,1516.56051,153.204014,57.413463,33.557632,1.710891,0.81195,5.965193
T87,129,1289.455406,141.267784,50.117553,39.564553,1.266729,0.811951,5.282424
T16 ,161,1494.347089,152.076172,55.30122,33.71228,1.640388,0.811968,1.80966
T28 ,144,1401.565947,147.276913,54.506639,31.532363,1.728594,0.811996,2.177338
T24 ,245,1610.316428,157.863336,55.684001,35.217655,1.581139,0.812005,2.278837
T38 ,106,1328.909564,143.407914,53.358923,30.969203,1.722967,0.812006,0.815164
T26 ,48,1084.521504,129.551328,47.921345,35.167972,1.362642,0.812015,3.477741
T79,100,1838.078247,168.653899,60.23632,37.094246,1.623872,0.812047,2.037115
T8,35,1275.13807,140.472403,50.085565,31.433192,1.593397,0.812054,10.493509
T3 ,258,1471.268355,150.888065,57.232187,34.626327,1.652852,0.812067,4.884103
T61,159,1247.082476,138.917139,52.028836,30.78105,1.690288,0.81207,4.008204
T81,93,1629.31451,158.785182,58.176525,35.810741,1.624555,0.812073,2.546873
T4 ,122,1303.381558,142.017825,54.91369,30.821646,1.78166,0.812074,1.1404
T12 ,23,1570.178528,155.875724,57.168394,33.891692,1.686797,0.812086,7.337157
T56,67,1356.042078,144.855523,51.005738,34.003825,1.5,0.812106,6.35992
T26 ,159,1237.252934,138.363786,50.287949,34.464206,1.459136,0.812126,0.489364
T17 ,46,1287.615171,141.150816,51.929694,30.461977,1.704738,0.812137,6.60757
T69,63,1431.961626,148.852323,55.672882,33.363195,1.668692,0.812138,4.19894
T35 ,88,1869.024988,170.057621,62.745235,36.25132,1.73084,0.812143,1.747939
T79,127,1490.31334,151.853856,55.351592,36.403647,1.520496,0.812149,5.952415
T27 ,120,1310.043668,142.37299,54.142547,36.095031,1.5,0.812158,2.026632
T64,211,1293.863948,141.489785,51.14835,32.780241,1.560341,0.812173,6.207669
T80,128,1242.027612,138.625168,50.427846,31.695188,1.591025,0.812189,8.300659
T15 ,155,1306.784044,142.192998,50.60177,32.28051,1.567564,0.812189,6.725973
T20 ,165,1620.282548,158.332798,58.147143,34.41446,1.689614,0.812192,4.904732
T77,153,1113.038549,131.228921,46.484094,31.908315,1.456802,0.812196,3.503739
T63,20,1389.340928,146.614119,53.763942,32.223173,1.668487,0.812208,1.8042
T55,114,1574.510515,156.078588,57.79406,35.93478,1.608304,0.812211,1.256812
T3 ,305,1572.43612,155.971852,60.253444,34.002986,1.772005,0.812251,11.035059
T87,21,1402.515885,147.303163,54.725504,38.686802,1.414578,0.812257,2.748721
T4 ,139,1322.119575,143.017731,54.531455,30.623069,1.780731,0.812271,3.144179
T27 ,56,1264.320575,139.853786,49.980731,35.205171,1.419699,0.812304,3.383539
T16 ,180,1425.664217,148.508479,53.675006,33.154315,1.618945,0.812315,5.418018
T54,199,1300.661182,141.848464,50.747703,34.04908,1.490428,0.812316,8.547828
T27 ,64,1161.957359,134.068781,49.078328,35.292619,1.390612,0.812353,2.907749
T32 ,40,1387.915615,146.52203,50.897899,35.811095,1.421289,0.812395,3.80669
T66,189,1564.270623,155.551844,58.355451,33.695098,1.731868,0.812403,5.704156
T6 ,195,1317.549979,142.758229,54.170605,31.072224,1.743377,0.812409,8.052789
T78,22,1405.311778,147.435757,53.53551,34.524149,1.550668,0.812413,4.090909
T27 ,162,1167.223221,134.365672,48.084287,35.296258,1.362306,0.812432,0.408438
T18 ,150,1279.592382,140.683859,51.725736,31.466189,1.643851,0.812443,4.828378
T15 ,193,1523.601787,153.509909,55.794557,34.304869,1.626433,0.812472,1.786497
T27 ,157,1037.503211,126.676343,47.501132,34.198466,1.388984,0.812472,0.894168
T1 ,10,1216.06388,137.143697,52.014378,31.211637,1.666506,0.812483,5.593466
T84,18,1060.884911,128.09387,47.708092,35.94539,1.327238,0.812496,4.968127
T87,142,1341.033622,144.013853,50.276421,37.751208,1.331783,0.812533,7.214067
T15 ,209,1578.720514,156.255852,57.937523,33.378582,1.735769,0.812536,7.744106
T1 ,57,1163.926726,134.167124,49.211729,30.924384,1.591357,0.812537,1.389125
T14 ,22,1538.81471,154.266392,55.019152,36.298045,1.515761,0.812556,3.580464
T46,8,1728.516403,163.496093,58.866524,37.287495,1.57872,0.812585,3.721767
T62,54,1410.869095,147.711205,54.887665,35.133465,1.562262,0.812587,2.043994
T27 ,2,1208.194195,136.689862,48.676287,35.029619,1.389575,0.812595,2.245959
T12 ,192,1536.856934,154.163673,57.047428,34.371887,1.659712,0.812604,2.435045
T3 ,38,1484.56469,151.517943,55.913978,35.156522,1.59043,0.812608,5.146931
T55,153,1581.373666,156.376699,58.313783,34.051198,1.712532,0.812644,7.846576
T16 ,69,1416.619559,148.005449,54.448777,32.325542,1.684389,0.812658,6.641958
T84,90,1150.132359,133.358603,49.209047,34.84854,1.412083,0.812673,0.738549
T83,86,1173.462611,134.703142,50.630242,36.302034,1.394694,0.812688,2.325876
T3 ,85,1494.970517,152.039751,58.698254,33.21171,1.767396,0.812696,10.851706
T27 ,127,1197.919342,136.096079,48.784349,35.56812,1.371575,0.81273,1.720061
T88,124,1023.735166,125.809933,46.788159,37.193889,1.257953,0.81277,1.995242
T31 ,61,1417.31013,148.030179,54.47371,31.427194,1.73333,0.812782,0.231958
T67,57,1372.727485,145.682845,52.957526,32.179135,1.64571,0.812788,3.901117
T29 ,10,1264.890101,139.842267,50.728629,30.011782,1.69029,0.812804,5.169728
T23,152,1334.526559,143.639502,52.698541,30.733902,1.714671,0.81281,5.753451
T2 ,13,1270.334561,140.141782,50.784212,31.65673,1.604215,0.812817,3.235527
T1 ,4,1500.704556,152.318801,55.72023,33.853773,1.645909,0.812827,4.685995
T77,124,1360.430839,145.024427,50.124561,36.381077,1.377765,0.812838,1.668387
T83,90,1287.554788,141.086284,54.178564,35.901017,1.509109,0.812842,2.605641
T86,62,1272.01254,140.231968,49.573853,37.350861,1.327248,0.812844,2.109731
T77,88,1367.913832,145.418916,53.589944,32.454398,1.651238,0.812881,3.130588
T6 ,67,1351.650354,144.551453,54.50594,32.978291,1.652782,0.812885,0.97576
T13 ,170,1277.873297,140.550368,50.102395,31.725079,1.579268,0.812894,1.238143
T18 ,6,1222.855109,137.490674,49.852934,32.241524,1.546234,0.812902,6.085488
T3 ,299,1563.186496,155.450045,57.323023,34.172578,1.677457,0.812903,10.16459
T18 ,104,1185.03026,135.347204,49.886396,30.089016,1.65796,0.812907,3.047295
T23,30,1296.189376,141.55232,51.45908,30.913722,1.664603,0.812914,2.440124
T27 ,73,1137.169278,132.584325,50.103925,34.985594,1.43213,0.812925,3.72128
T89,40,1094.595291,130.078456,47.322563,35.749341,1.323732,0.812929,4.690553
T61,74,1363.898967,145.200653,54.259553,31.661849,1.71372,0.812933,3.551065
T26 ,26,1104.006721,130.634679,48.983316,33.814847,1.448574,0.812951,1.907383
T75,156,1434.945921,148.931809,54.095914,34.314334,1.576482,0.812962,5.165686
T34 ,39,1275.045743,140.388271,49.906733,31.267544,1.596119,0.812969,2.305816
T10 ,172,1446.126771,149.509978,56.779378,32.866326,1.727585,0.812973,5.722114
T7,135,1330.745469,143.420663,52.817607,32.64323,1.618026,0.812983,3.652535
T78,50,1360.046189,144.99047,53.167564,32.057973,1.658482,0.812989,4.265706
T84,35,1291.188705,141.270483,49.324186,39.679162,1.243075,0.813012,4.781514
T12 ,98,1345.190041,144.194084,53.455868,31.958104,1.672686,0.813015,3.883897
T19 ,200,1502.038217,152.367709,56.127698,32.963983,1.702698,0.813027,5.81532
T28 ,11,1350.845698,144.494507,50.920497,32.035933,1.589481,0.813042,5.435615
T3 ,188,1714.649092,162.792439,60.712233,37.139604,1.634703,0.813049,2.871396
T16 ,126,1431.741097,148.757308,54.736121,32.841673,1.666667,0.813051,1.595151
T84,107,1215.807387,137.081331,50.431143,35.663738,1.414073,0.813051,4.477632
T7,37,1527.842323,153.667351,57.207842,33.535467,1.705891,0.813065,7.542541
T35 ,89,1497.782186,152.145959,50.11764,38.606752,1.298157,0.813088,9.060094
T13 ,157,1659.436582,160.145857,59.112154,34.500996,1.713346,0.813091,2.873289
T88,8,1315.802623,142.603675,55.626577,34.373123,1.618316,0.813091,8.08023
T64,17,1429.009018,148.610612,53.796286,34.181842,1.573826,0.813102,5.155194
T18 ,97,1373.153257,145.677154,50.980507,33.20031,1.535543,0.813104,2.917852
T4 ,178,1424.089245,148.353712,55.206523,31.589687,1.747612,0.813112,5.673929
T16 ,77,1513.849633,152.957029,57.383106,32.469493,1.767293,0.813118,1.783518
T80,126,1493.301913,151.915394,52.967086,36.442983,1.453423,0.813119,1.797873
T63,16,1194.286231,135.856707,47.64834,30.681763,1.552986,0.813123,1.751775
T25 ,148,1175.751988,134.796994,47.703997,33.527917,1.422814,0.81314,2.98574
T65,92,1433.260656,148.827312,54.579223,33.403541,1.633935,0.813148,6.893159
T12 ,121,1319.04749,142.774235,51.388754,31.441066,1.634447,0.81315,2.929158
T88,30,1409.369144,147.581305,52.311946,35.992226,1.453423,0.813152,0.817566
T84,36,1147.863356,133.186307,50.66058,34.268572,1.478339,0.813169,4.751867
T6 ,103,1319.762599,142.809508,53.51552,30.718354,1.742135,0.813189,5.246714
T69,71,1437.76824,149.054321,53.903427,33.408566,1.613461,0.813223,4.559923
T46,120,1497.410015,152.11433,54.178564,35.782433,1.514111,0.813224,2.620334
T15 ,106,1622.998354,158.364095,57.280023,34.878796,1.642259,0.813232,3.934228
T25 ,50,1072.029503,128.706327,49.115726,33.071075,1.485157,0.813236,2.928996
T39,16,1260.906778,139.582679,50.505634,30.278107,1.668058,0.813261,7.035737
T17 ,9,1444.750837,149.410977,55.146768,32.455111,1.699171,0.813276,6.306901
T1 ,252,1211.366839,136.81111,52.05951,30.802634,1.690099,0.813285,0.531725
T16 ,91,1417.891464,148.014618,53.593322,31.907512,1.679646,0.813287,6.354066
T23,97,1286.374134,140.98101,52.514157,30.995791,1.694235,0.81331,1.656811
T78,27,1460.161663,150.202568,56.136176,34.537525,1.625368,0.81331,1.904213
T38 ,61,1290.190176,141.188582,52.310156,31.386094,1.666667,0.813326,1.440688
T83,80,1187.143047,135.432031,50.097527,35.356748,1.416916,0.813336,3.944975
T47,73,1560.849288,155.29131,56.984076,36.09776,1.578604,0.813348,1.312667
T62,149,1217.069715,137.127139,47.59533,33.326929,1.428134,0.813352,3.233199
T19 ,52,1721.273885,163.075168,57.632705,36.405361,1.583083,0.813363,12.846406
T86,84,1231.967474,137.962471,50.685376,36.532049,1.387422,0.813368,3.680025
T96,9,1212.668721,136.875827,47.568132,36.251445,1.312172,0.813389,8.28453
T28 ,208,1405.026604,147.331675,54.542341,31.740883,1.718362,0.813396,5.163551
T71,141,1475.756508,150.993654,53.085645,35.122263,1.511453,0.813406,6.765511
T27 ,19,1152.324685,133.42406,50.685007,34.523657,1.468124,0.813423,4.099626
T4 ,194,1297.280809,141.564785,53.343827,31.075094,1.71661,0.813455,3.241632
T27 ,80,1212.946314,136.884876,52.242297,35.303535,1.479804,0.813468,0.287831
T41 ,194,1355.48212,144.701303,53.994789,31.509676,1.713594,0.813502,7.629442
T19 ,205,1401.146497,147.117243,54.702438,31.815551,1.719362,0.813516,2.584278
T19 ,34,1470.191083,150.6951,54.832693,33.743129,1.625003,0.813552,2.376254
T83,57,1231.504848,137.920613,51.232647,36.491793,1.40395,0.813556,2.347894
T84,25,1152.275306,133.409067,47.104487,34.703549,1.357339,0.813571,3.026623
T79,73,1619.594442,158.162778,59.213972,34.529711,1.71487,0.813594,1.095156
T44 ,113,1292.448952,141.282833,51.233918,31.520771,1.625402,0.813663,6.919556
T24 ,118,1645.571449,159.415447,58.081847,34.210395,1.697784,0.813703,4.53589
T1 ,258,1213.715359,136.908523,51.8878,32.262428,1.608304,0.813703,5.239002
T27 ,16,1126.894426,131.918505,46.95725,34.867921,1.346718,0.813732,2.076006
T64,188,1331.969222,143.420134,51.59911,32.066022,1.609152,0.813737,4.638294
T6 ,169,1337.854019,143.736158,53.813834,31.359917,1.716007,0.813742,5.070267
T44 ,3,1177.607236,134.85163,47.996734,36.062924,1.330916,0.813763,2.569904
T8,95,1491.97213,151.78695,56.245978,32.572747,1.72678,0.81377,2.830715
T23,167,1223.903002,137.474554,51.171044,30.306365,1.688459,0.81379,3.050246
T87,101,1312.350475,142.354267,54.182227,37.233174,1.455214,0.813802,3.662132
T25 ,159,1086.896393,129.550032,49.186068,33.815422,1.454545,0.81381,4.781178
T1 ,259,1281.822452,140.688033,51.670088,30.419024,1.698611,0.813811,7.976779
T32 ,54,1457.991326,150.042779,55.820417,32.789444,1.70239,0.813832,7.881461
T28 ,95,1333.434269,143.490242,52.659923,31.449943,1.674404,0.813836,5.91462
T86,59,1253.520782,139.122089,50.518388,37.341024,1.352892,0.813859,2.368749
T26 ,52,1078.337573,129.033928,46.89754,34.707105,1.351237,0.813873,0.165546
T73,111,1693.274888,161.692246,58.219833,36.608437,1.590339,0.813877,3.242227
T26 ,63,1180.664131,135.016632,51.013576,34.491279,1.479028,0.813882,5.46598
T46,52,1399.787488,147.012108,53.989467,33.118358,1.630198,0.81389,8.256771
T85,46,1043.387983,126.923313,48.432183,33.294017,1.454681,0.813903,1.070932
T64,168,1367.99157,145.329874,51.883274,32.302057,1.606191,0.813923,6.55338
T38 ,3,1435.900944,148.892781,54.185848,33.021757,1.640914,0.81393,2.848609
T64,205,1245.34405,138.660355,49.823252,32.324807,1.541332,0.813944,1.069418
T86,99,1314.384384,142.451724,52.573442,36.785933,1.429172,0.813948,3.150163
T3 ,249,1695.571742,161.793587,61.75077,35.500159,1.739451,0.813961,0.781247
T3 ,191,1445.253787,149.367406,54.595709,36.701179,1.487574,0.814034,4.20104
T9 ,113,1479.408948,151.121134,55.330201,33.629369,1.645294,0.814044,1.925723
T90,146,1589.005908,156.61864,57.385453,34.467808,1.6649,0.814045,4.472566
T39,53,1378.592996,145.878367,53.706445,32.537678,1.650592,0.814074,3.667847
T18 ,192,1191.927732,135.643155,48.336975,30.605902,1.579335,0.814074,7.204622
T8,114,1431.617459,148.656301,55.331213,31.481343,1.757587,0.814086,3.098889
T29 ,106,1215.800799,136.992036,49.734153,30.882601,1.610426,0.814107,1.905023
T82,17,1468.322469,150.547027,51.374331,37.261942,1.378735,0.814117,8.208464
T83,37,1296.055253,141.44,51.894639,36.313009,1.429092,0.814121,4.479393
T69,149,1622.317597,158.241352,58.595874,34.244469,1.711105,0.814153,3.590805
T72,55,1756.226054,164.642256,61.307591,35.762761,1.714286,0.814156,1.58532
T27 ,36,1248.908297,138.840137,50.339204,35.995262,1.398495,0.814161,1.595813
T75,7,1791.917524,166.303335,60.370303,36.426941,1.657298,0.81419,4.636944
T24 ,9,1685.161104,161.273186,56.015149,36.304512,1.542925,0.814192,3.652118
T1 ,41,1237.200564,138.181809,50.297378,31.211637,1.611494,0.814232,6.950748
T3 ,295,1489.767603,151.626014,56.775823,34.172578,1.661444,0.814293,5.379104
T59,177,1407.267147,147.367239,54.61318,33.199404,1.645005,0.8143,3.117188
T87,81,1229.645255,137.753456,51.646918,37.233174,1.387121,0.8143,2.030784
T39,114,1364.684625,145.119497,53.168099,31.270841,1.700245,0.814312,3.890248
T23,33,1304.849885,141.902137,52.384262,30.609664,1.711364,0.814315,1.941005
T27 ,119,1212.047264,136.761899,51.297073,35.784123,1.433515,0.814328,1.712195
T63,120,1274.07106,140.21701,50.261499,34.315606,1.464683,0.814333,0.854639
T7,42,1580.05522,156.148333,57.095438,35.24838,1.619803,0.814343,5.164328
T62,35,1335.822867,143.573403,53.036334,32.642555,1.624761,0.814349,2.152792
T12 ,51,1355.890879,144.646938,51.404567,32.458564,1.583698,0.814359,5.708808
T28 ,198,1408.703551,147.4365,54.605753,32.278072,1.691729,0.814366,5.345087
T69,24,1471.976774,150.710647,54.582947,33.589439,1.625003,0.814372,2.5493
T2 ,190,1393.49294,146.636489,54.465988,32.517644,1.674967,0.814386,4.985152
T1 ,71,1137.153593,132.463837,48.461536,30.357197,1.596377,0.814394,0.827202
T64,210,1482.429916,151.241032,55.345505,34.979059,1.582247,0.814413,2.994296
T2 ,36,1206.26151,136.425311,49.807795,31.75354,1.568575,0.814444,1.115376
T19 ,136,1460.127389,150.095039,55.228535,33.500642,1.648581,0.814457,5.968713
T25 ,126,1185.893742,135.26296,51.665809,33.897118,1.524195,0.814513,2.172591
T15 ,114,1377.44573,145.776951,54.075559,31.381886,1.723146,0.814529,2.749119
T38 ,18,1393.624299,146.629896,54.27415,31.909195,1.700894,0.814536,8.094243
T14 ,141,1399.54768,146.94126,52.913976,35.203007,1.50311,0.814536,3.128011
T28 ,204,1402.539257,147.097965,53.598299,32.941344,1.627083,0.814538,5.936464
T4 ,140,1258.497473,139.338452,51.422166,30.135364,1.706373,0.814555,0.897964
T4 ,262,1390.970891,146.48659,53.742619,32.190929,1.669496,0.814577,6.661654
T35 ,123,1414.992975,147.744911,52.283451,33.271287,1.571429,0.81459,3.14921
T86,114,1220.456048,137.21284,50.976888,35.732178,1.426638,0.814596,4.074962
T27 ,28,1083.740046,129.297424,48.052223,35.383481,1.358041,0.81462,1.847259
T4 ,267,1090.291093,129.682497,47.096265,31.201047,1.509445,0.814685,7.843675
T25 ,156,1158.464907,133.672054,49.403495,34.221953,1.44362,0.814726,2.770833
T78,23,1220.669746,137.213049,50.292447,31.162985,1.613852,0.814737,3.536197
T25 ,12,1149.590872,133.157836,47.590315,34.252249,1.389407,0.814741,1.22046
T1 ,110,1068.107093,128.35174,47.876465,31.748779,1.507978,0.814744,1.695444
T38 ,35,1323.573676,142.878435,53.412742,31.338106,1.704402,0.81475,3.846302
T2 ,169,1340.162676,143.770212,51.734791,32.928015,1.571148,0.81476,4.663613
T26 ,110,1044.734324,126.935888,47.244567,33.814847,1.397155,0.814792,0.830561
T24 ,29,1676.636324,160.805474,58.670922,35.984713,1.63044,0.814793,1.097868
T19 ,100,1488.66242,151.5227,55.735956,33.424504,1.667518,0.814799,1.35006
T3 ,84,1427.33264,148.368554,57.964869,34.290793,1.690392,0.814801,2.256364
T30 ,39,1446.211804,149.346364,54.169014,32.74136,1.654452,0.814803,8.922386
T16 ,35,1359.383833,144.793452,53.767079,32.119407,1.673975,0.814806,3.913511
